stop_id,agency,name,lat,lon,coord_source,stop_type,interchange_group_id,route_codes,sources,scraped_at
municipal_bus-2744,municipal_bus,Gurugappa Morgan Thermal Ciramic,23.188473,72.45701,municipal_bus_api,MUNICIPAL_BUS,,"[""70/2-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3278,municipal_bus,Gurukrupa Estate,22.911906,72.593311,municipal_bus_api,MUNICIPAL_BUS,,"[""22/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2731,municipal_bus,Gurukrupa Polyplast,23.147021,72.458005,municipal_bus_api,MUNICIPAL_BUS,,"[""66/3sh-D"",""40-U"",""70/2-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4452,municipal_bus,Gurukrupa Vidyalay,22.991821,72.633793,municipal_bus_api,MUNICIPAL_BUS,ix-0073,"[""147/2-U"",""160/1-D"",""160/1-SM-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1885,municipal_bus,Gurukul,22.889036,72.543876,municipal_bus_api,MUNICIPAL_BUS,,"[""117/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1281,municipal_bus,Gyanada Society,23.00689,72.535391,municipal_bus_api,MUNICIPAL_BUS,,"[""300-VM-D"",""34/3-D"",""32-BV-U"",""32-U"",""34/4-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4166,municipal_bus,Gyaspur Approach,22.971633,72.53966,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4167,municipal_bus,Gyaspur Bhatha,22.97578,72.538836,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4165,municipal_bus,Gyaspur Gam,22.966815,72.537495,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3046,municipal_bus,Haja Patelni Pol,23.02838,72.593443,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1801,municipal_bus,Hajibava ni Dargah,22.992333,72.521511,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8888,municipal_bus,Hajipura Cross Road,23.178665,72.444312,municipal_bus_api,MUNICIPAL_BUS,,"[""71/1-U"",""71/1-VaV-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1155,municipal_bus,Halimni Khadki,23.039036,72.583578,municipal_bus_api,MUNICIPAL_BUS,ix-0158,"[""65/2-SL-D"",""65/3-D"",""144-D"",""66/3sh-D"",""71/1sh-D"",""38/1-U"",""46-U"",""50-GN-U"",""50-IM-U"",""50-IN-U"",""50-IsM-U"",""50-U"",""63/1-D"",""64-D"",""64/1-D"",""65-D"",""65/2-D"",""66-D"",""66/1-D"",""66/3-D"",""66/4-D"",""69-D"",""69-OK-D"",""69sh-CK-D"",""69sh-D"",""70-U"",""70/1-U"",""71/1-D"",""72-D"",""72-VS-D"",""72sh-D"",""74-RL-U"",""74-U"",""76-D"",""77-U"",""79-CB-D"",""79-D"",""79-GK-D"",""79-VB-D"",""125-U"",""137sh-VB-D"",""137sh-D"",""137sh-NK-D"",""137sh-VK-D"",""137shc-D"",""137M-D"",""150sh-VS-U"",""400-U"",""67/1sh-D"",""71/1sh-OL-D"",""137/1-D"",""146/1-VC-D"",""146/1-D"",""147/1-D"",""147/1-SK-D"",""147/2-D"",""147/2-VaS-D"",""Feeder/5-VS-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3351,municipal_bus,Hansol,23.085691,72.624581,municipal_bus_api,MUNICIPAL_BUS,,"[""22sh-LB-U"",""101sh-U"",""106-U"",""105-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4355,municipal_bus,Hanspura Cross Road,23.085234,72.679892,municipal_bus_api,MUNICIPAL_BUS,ix-0159,"[""125-U"",""125sh-U"",""125/2-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8197,municipal_bus,Hanuman nagar,22.943353,72.622273,municipal_bus_api,MUNICIPAL_BUS,,"[""14sh-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3145,municipal_bus,Hanumanji Mandir,22.96227,72.651786,municipal_bus_api,MUNICIPAL_BUS,,"[""151sh-D"",""15/3-D"",""15/3sh-D"",""40/1-D"",""40/1-VM-D"",""151-VH-D"",""151-D"",""151sh-VH-D"",""151/2-D"",""160/1-VM-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4300,municipal_bus,Hanumannagar,23.060945,72.62674,municipal_bus_api,MUNICIPAL_BUS,,"[""112-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3369,municipal_bus,Har Har Gange Flats,23.038581,72.661853,municipal_bus_api,MUNICIPAL_BUS,,"[""106-U"",""124-D"",""136-NS-U"",""136-U"",""136sh-U"",""130/4-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1174,municipal_bus,Harbholenath Park,23.009998,72.638391,municipal_bus_api,MUNICIPAL_BUS,,"[""144-D"",""130sh-D"",""124-U"",""130sh-N-D"",""144-SA-D"",""130/2-CN-D"",""130/2-D"",""144/1-U"",""147/1-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-5855,municipal_bus,Hare Krushna Mandir(bhadaj),23.097374,72.457493,municipal_bus_api,MUNICIPAL_BUS,,"[""52-TV-D"",""52-D"",""147-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3869,municipal_bus,Hari Krishna Park,22.978186,72.620468,municipal_bus_api,MUNICIPAL_BUS,,"[""17-D"",""17-MMt-D"",""40/1-MV-U"",""40/1-U"",""42-D"",""42-LN-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1443,municipal_bus,Haridarshan Char Rasta,23.06985,72.672581,municipal_bus_api,MUNICIPAL_BUS,ix-0162,"[""58-U"",""109-CG-D"",""109-D"",""148-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2616,municipal_bus,Haridas Park,23.022908,72.536438,municipal_bus_api,MUNICIPAL_BUS,ix-0202,"[""138/1-LM-U"",""45-U"",""44/4-U"",""45/1-U"",""49-PI-U"",""151-D"",""151-HI-D"",""138/1-U"",""151/1-LI-U"",""151/1-U""]","[""municipal_bus_api"",""osm""]",2026-06-29T18:14:59+00:00
municipal_bus-2830,municipal_bus,Hariharanand Ashram,23.02276,72.572457,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2546,municipal_bus,Harikrushna Farm,23.03107,72.765903,municipal_bus_api,MUNICIPAL_BUS,,"[""143-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8234,municipal_bus,Harinagar Society,22.98667,72.63275,municipal_bus_api,MUNICIPAL_BUS,,"[""160/1-MS-U"",""160/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2630,municipal_bus,Hariom Aligence,23.024193,72.406431,municipal_bus_api,MUNICIPAL_BUS,,"[""138/1-IM-U"",""138/1-LM-U"",""138/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4745,municipal_bus,Hariom Apartment,23.073206,72.565408,municipal_bus_api,MUNICIPAL_BUS,,"[""74/1-U"",""74/1-VK-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4085,municipal_bus,Hariomnagar,22.975785,72.615966,municipal_bus_api,MUNICIPAL_BUS,,"[""17-U"",""17-MM-U"",""42-U"",""42-NL-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1089,municipal_bus,Haripura,23.042521,72.601371,municipal_bus_api,MUNICIPAL_BUS,ix-0163,"[""17-U"",""28-D"",""34/5-SK-U"",""34/5-U"",""70/1-U"",""117-D"",""900-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3242,municipal_bus,Harishchandra Park,23.063078,72.556456,municipal_bus_api,MUNICIPAL_BUS,,"[""63-D"",""64/3-D"",""67/1sh-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2551,municipal_bus,Harisiddh Matanu Mandir,23.033106,72.758758,municipal_bus_api,MUNICIPAL_BUS,,"[""143sh-D"",""143-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1413,municipal_bus,Harisiddh Society,23.026101,72.523983,municipal_bus_api,MUNICIPAL_BUS,ix-0481,"[""138/1-LM-U"",""44/4-U"",""45/1-U"",""49-GhS-U"",""49-PI-U"",""49-U"",""49sh-U"",""50-D"",""50-IG-D"",""50-IIn-D"",""50-MIs-D"",""50-NI-D"",""151-D"",""151-HI-D"",""138/1-U"",""151/1-LI-U"",""151/1-U"",""151/3-D"",""151/3-HG-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4236,municipal_bus,Harivilla Apartment,23.075886,72.528826,municipal_bus_api,MUNICIPAL_BUS,,"[""64/1-U"",""69-U"",""69sh-KB-U"",""69sh-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-5732,municipal_bus,Harsh Society,23.101461,72.572811,municipal_bus_api,MUNICIPAL_BUS,,"[""84-CS-D"",""84-D"",""83-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4145,municipal_bus,Harsha Engg.,22.931906,72.45035,municipal_bus_api,MUNICIPAL_BUS,,"[""35-U"",""40/2-NM-U"",""40/2-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4730,municipal_bus,Hasmukh Colony,23.056975,72.559908,municipal_bus_api,MUNICIPAL_BUS,,"[""64/3-U"",""67/1sh-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1486,municipal_bus,Hathi Khai,23.020918,72.608411,municipal_bus_api,MUNICIPAL_BUS,ix-0164,"[""20-PS-U"",""20-U"",""49-AS-U"",""49-PI-U"",""89/2-D"",""89/3-U"",""77-D"",""89/2-RK-D"",""136-MG-U"",""136-MS-U"",""136-MSP-U"",""136-NS-U"",""142sh-VSa-U"",""144-AS-U"",""142sh-VaS-U"",""148-KS-D"",""150-CS-D"",""150sh-CSa-D"",""150sh-CS-U"",""144/1sh-D"",""146/1-U"",""146/6-D"",""147/1-U"",""147/2-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3106,municipal_bus,Hathijan Gam Approach,22.943036,72.667148,municipal_bus_api,MUNICIPAL_BUS,ix-0165,"[""151-HV-U"",""151-U"",""151sh-HV-U"",""151sh-U"",""151/2-U"",""160/1-MV-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3107,municipal_bus,Hathijan Vad,22.941333,72.665483,municipal_bus_api,MUNICIPAL_BUS,,"[""151-HV-U"",""151-U"",""151sh-HV-U"",""151sh-U"",""151/2-U"",""160/1-MV-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2352,municipal_bus,Hathisingni Wadi,23.042493,72.589486,municipal_bus_api,MUNICIPAL_BUS,,"[""22-TL-U"",""22-U"",""22sh-BL-D"",""64/2-D"",""84-D"",""70-D"",""70-NV-D"",""85sh-D"",""89/1-D"",""89/1sh-D"",""88-NK-U"",""88-U"",""89/1-CK-D"",""89/3-D"",""89/3-TK-D"",""105-D"",""107-D"",""89/3sh-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2312,municipal_bus,Hatkeshwar Depo,22.99732,72.62607,municipal_bus_api,MUNICIPAL_BUS,ix-0167,"[""152/1-GR-D"",""151sh-D"",""22/1-DL-D"",""89/2-D"",""77-D"",""89/2-RK-D"",""124-D"",""151-VH-D"",""151-D"",""151-HI-D"",""151sh-VH-D"",""152-D"",""152Sh-D"",""160-U"",""152/1-GK-D"",""147/2-U"",""152/1-GKm-D"",""151/2-D"",""151/3-D"",""151/3-HG-D"",""151/4-D"",""152/1-D"",""152/1-HL-D"",""160/1-D"",""160/1-SM-D"",""160/1-VM-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2257,municipal_bus,Hatkeshwar Mahadev,22.998852,72.624486,municipal_bus_api,MUNICIPAL_BUS,ix-0168,"[""152/1-GR-D"",""151sh-D"",""22/1-DL-D"",""89/2-D"",""77-D"",""77-U"",""89/2-RK-D"",""124-D"",""200-U"",""200-VM-U"",""151-D"",""151-HI-D"",""152-D"",""152Sh-D"",""160-U"",""147/2-U"",""152/1-GKm-D"",""151/2-D"",""151/3-D"",""151/3-HG-D"",""151/4-D"",""152/1-D"",""152/1-HL-D"",""160/1-VM-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1932,municipal_bus,Hawada,22.993773,72.571401,municipal_bus_api,MUNICIPAL_BUS,,"[""117-D"",""117/1-D"",""117/1-KS-D"",""117/1-KaK-D"",""117/1-MS-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4212,municipal_bus,Hebatpur Cross Road,23.055942,72.506204,municipal_bus_api,MUNICIPAL_BUS,,"[""51Ri-T-U"",""51Ri-U"",""58-KaT-D"",""51sh-LS-U"",""51sh-U"",""51T-KT-U"",""51T-U"",""58-D"",""66-U"",""66/1-U"",""66/1-US-U"",""Metro3-U"",""Metro5-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4680,municipal_bus,Heema Farm,23.153255,72.533218,municipal_bus_api,MUNICIPAL_BUS,,"[""63/1-VL-U"",""63/1-U"",""64/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8161,municipal_bus,Heera Moti Farm,,,,MUNICIPAL_BUS,,"[""40-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-7604,municipal_bus,Hema Park,23.029391,72.656945,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1884,municipal_bus,Hempuri Lat,22.893691,72.54422,municipal_bus_api,MUNICIPAL_BUS,,"[""117/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4177,municipal_bus,High Land Park,23.028738,72.54687,municipal_bus_api,MUNICIPAL_BUS,ix-0156,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4716,municipal_bus,High Tech Ila Steners Ltd.,23.120653,72.475821,municipal_bus_api,MUNICIPAL_BUS,,"[""66/4-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2857,municipal_bus,Highway Cross Road,23.06537,72.529124,municipal_bus_api,MUNICIPAL_BUS,ix-0469,"[""160-D""]","[""municipal_bus_api"",""osm""]",2026-06-29T18:14:59+00:00
municipal_bus-8845,municipal_bus,Himalaya Zirkon,23.103901,72.59921,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1983,municipal_bus,Himanshu Vidyalay,23.037288,72.530358,municipal_bus_api,MUNICIPAL_BUS,,"[""43-VT-U"",""43-U"",""56-U"",""800-U"",""Metro2-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1409,municipal_bus,Himmatlal Park,23.028552,72.532752,municipal_bus_api,MUNICIPAL_BUS,ix-0169,"[""42-U"",""42-LS-U"",""50-D"",""50-IG-D"",""50-MIs-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2566,municipal_bus,Hinglajmata Approach,23.02999,72.702048,municipal_bus_api,MUNICIPAL_BUS,,"[""143sh-D"",""143-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-9013,municipal_bus,Hira Prabhu Farm,23.04626,72.50886,municipal_bus_api,MUNICIPAL_BUS,,"[""60sh-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-7228,municipal_bus,Hiraba Farm,23.17756,72.72799,municipal_bus_api,MUNICIPAL_BUS,,"[""125/1-ND-U"",""125/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1397,municipal_bus,Hirabag,23.046896,72.589701,municipal_bus_api,MUNICIPAL_BUS,ix-0171,"[""22-TL-U"",""22-U"",""22sh-BL-D"",""38/1-D"",""50-D"",""50-MI-D"",""50-MIs-D"",""50-NG-D"",""50-NI-D"",""64/2-D"",""84-D"",""70-D"",""70-NV-D"",""89/2-U"",""85sh-D"",""89/1-D"",""89/1sh-D"",""88-NK-U"",""88-U"",""89/1-CK-D"",""89/2-TK-U"",""89/3-D"",""89/3-TK-D"",""105-D"",""89/3sh-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8341,municipal_bus,Hirabhai Market,23.015069,72.60028,municipal_bus_api,MUNICIPAL_BUS,,"[""49-U"",""49/2-U"",""106-U"",""110-D"",""136-U"",""136sh-U"",""144-U"",""143sh-D"",""142-U"",""142sh-U"",""143-D"",""148-D"",""150-D"",""144/1-D"",""148/1-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3078,municipal_bus,Hirabhai Tower,22.991095,72.60389,municipal_bus_api,MUNICIPAL_BUS,ix-0170,"[""13/1-U"",""14/1-D"",""14/1-IL-D"",""15-D"",""23-D"",""30-D"",""128-NS-U"",""128-U"",""13/1sh-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8740,municipal_bus,Hirabhai Tower (Uttamnagar),22.990385,72.604055,municipal_bus_api,MUNICIPAL_BUS,ix-0183,"[""96-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8359,municipal_bus,Hiradhan Chokdi,23.121493,72.572034,municipal_bus_api,MUNICIPAL_BUS,,"[""83-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8583,municipal_bus,Hirapur,22.904052,72.712837,municipal_bus_api,MUNICIPAL_BUS,,"[""15/3-U"",""15/3sh-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8575,municipal_bus,Hirapur Chokadi,22.915388,72.700871,municipal_bus_api,MUNICIPAL_BUS,,"[""15/3-U"",""15/3sh-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8635,municipal_bus,Hirawadi (BRT),23.045583,72.641,municipal_bus_api,MUNICIPAL_BUS,ix-0172,[],"[""municipal_bus_api"",""osm""]",2026-06-29T18:14:59+00:00
municipal_bus-4150,municipal_bus,Hoff Furniture (Nova Petrochemicals),22.913745,72.433673,municipal_bus_api,MUNICIPAL_BUS,,"[""35-U"",""40/2-NM-U"",""40/2-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3734,municipal_bus,Holi Chakla,23.049216,72.608503,municipal_bus_api,MUNICIPAL_BUS,ix-0260,"[""16-MS-U"",""16-SC-U"",""16-U"",""28-D"",""34/5-SK-U"",""34/5-U"",""38/1-U"",""70-U"",""90sh-TK-U"",""70/1-U"",""90sh-U"",""112-LM-U"",""112-U"",""117-D"",""200-U"",""200-VM-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2610,municipal_bus,Hope Nuro Care Hospital,23.020716,72.563578,municipal_bus_api,MUNICIPAL_BUS,ix-0174,"[""138/1-LM-U"",""45-U"",""42-U"",""55-U"",""42-LS-U"",""43-U"",""44/4-U"",""45/1-U"",""52/2-U"",""138-U"",""142-LG-U"",""142-U"",""151-D"",""151-HI-D"",""138/1-U"",""151/3-D"",""151/3-HG-D"",""151/4-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2325,municipal_bus,Hotel Mina Plaza,23.108593,72.630616,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-6167,municipal_bus,Hotel MinaPlaza,23.109786,72.630465,municipal_bus_api,MUNICIPAL_BUS,,"[""101sh-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3271,municipal_bus,Hotel Sahyog,22.932823,72.595558,municipal_bus_api,MUNICIPAL_BUS,,"[""22/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3983,municipal_bus,Hotel Sarthi,23.042896,72.523121,municipal_bus_api,MUNICIPAL_BUS,,"[""202-D"",""Metro8-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-7229,municipal_bus,Hudco Awas,23.175701,72.73471,municipal_bus_api,MUNICIPAL_BUS,,"[""125/1-ND-U"",""125/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4345,municipal_bus,Huka Gam,23.07326,72.731866,municipal_bus_api,MUNICIPAL_BUS,,"[""124-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1369,municipal_bus,Hundai Motors,22.9874,72.47856,municipal_bus_api,MUNICIPAL_BUS,,"[""31/5-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8529,municipal_bus,I C B Flora,23.101278,72.54058,municipal_bus_api,MUNICIPAL_BUS,,"[""76-U"",""76-VVz-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1980,municipal_bus,I.I.M.,23.031811,72.538105,municipal_bus_api,MUNICIPAL_BUS,,"[""43-U"",""56-U"",""800-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8211,municipal_bus,I.T.I,,,,MUNICIPAL_BUS,,"[""138/1-MS-U"",""138/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3357,municipal_bus,I.T.I. Approach,23.082365,72.650564,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3358,municipal_bus,I.T.I. Railway Underbridge,23.082361,72.650571,municipal_bus_api,MUNICIPAL_BUS,,"[""106-U"",""109-AN-D"",""109-CG-D"",""109-CN-D"",""109-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1087,municipal_bus,Idga,23.03934,72.596571,municipal_bus_api,MUNICIPAL_BUS,ix-0175,"[""20-U"",""31-SM-U"",""31-U"",""34/5-SK-U"",""34/5-U"",""70/1-U"",""116-D"",""112-LM-U"",""112-U"",""111/2-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-6253,municipal_bus,Iffco TownShip,23.190143,72.554854,municipal_bus_api,MUNICIPAL_BUS,,"[""503-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3642,municipal_bus,Igarsol,23.084833,72.663315,municipal_bus_api,MUNICIPAL_BUS,ix-0176,"[""130sh-D"",""128-NaN-U"",""128-MN-U"",""128-SNr-U"",""128-U"",""130sh-M-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1152,municipal_bus,Income Tax Office,23.039453,72.569121,municipal_bus_api,MUNICIPAL_BUS,ix-0177,"[""144-D"",""38/1-U"",""50-II-U"",""50-GI-U"",""50-GN-U"",""50-IM-U"",""50-IN-U"",""50-IsM-U"",""50-U"",""54-U"",""87-U"",""503-U"",""151/1-LV-U"",""RFEx1A-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4413,municipal_bus,Income Tax Society,23.058712,72.534038,municipal_bus_api,MUNICIPAL_BUS,,"[""136-MS-U"",""136-SS-U"",""136-U"",""147-U"",""400-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1431,municipal_bus,India Colony,23.032911,72.461663,municipal_bus_api,MUNICIPAL_BUS,,"[""138/1-IM-U"",""138/1-LM-U"",""138/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3246,municipal_bus,Indira Awas,23.053984,72.449822,municipal_bus_api,MUNICIPAL_BUS,,"[""51sh-D"",""51T-D"",""51Ri-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2697,municipal_bus,Indira Garibnagar,23.024113,72.63075,municipal_bus_api,MUNICIPAL_BUS,ix-0178,"[""136-SN-D"",""89/1-D"",""133-U"",""136-D"",""136sh-D"",""200-U"",""200-VM-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2331,municipal_bus,Indirabridge Approach,23.085991,72.630663,municipal_bus_api,MUNICIPAL_BUS,,"[""22sh-LB-U"",""106-U"",""105-U"",""109-AN-D"",""109-CG-D"",""109-CN-D"",""109-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2417,municipal_bus,Indiranagar,23.092121,72.593735,municipal_bus_api,MUNICIPAL_BUS,,"[""22-TL-U"",""22-U"",""90sh-TK-U"",""89/1-D"",""89/1sh-D"",""89/1-CK-D"",""90sh-TS-U"",""90sh-U"",""501-PC-D"",""SP1sh-ZG-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8501,municipal_bus,Indiranagar (Naranmitha ni chali),23.009258,72.623796,municipal_bus_api,MUNICIPAL_BUS,,"[""20-D"",""89/2-U"",""77-U"",""89/2-SR-U"",""89/3-D"",""142-D"",""142-LV-D"",""142sh-SaV-D"",""142sh-D"",""142sh-SVa-D"",""147/2-D"",""147/2-VS-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1875,municipal_bus,Indiranagar Approach,22.93181,72.546278,municipal_bus_api,MUNICIPAL_BUS,,"[""117-KP-U"",""117-U"",""117/1-KK-U"",""117/1-U"",""130/2-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4360,municipal_bus,Indiranagar Cross Road,23.102429,72.710022,municipal_bus_api,MUNICIPAL_BUS,,"[""125-U"",""125sh-U"",""125/2-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3602,municipal_bus,Indiranagar Vibhag-1,22.93264,72.57056,municipal_bus_api,MUNICIPAL_BUS,,"[""22sh-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3600,municipal_bus,Indiranagar Vibhag-2,22.93168,72.565843,municipal_bus_api,MUNICIPAL_BUS,,"[""22-D"",""22-IL-D"",""22sh-D"",""28sh-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-9007,municipal_bus,Indiranagar Vibhag-2 (Pani ni Tanki),22.931602,72.560403,municipal_bus_api,MUNICIPAL_BUS,,"[""22-D"",""22-IL-D"",""28sh-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8539,municipal_bus,Indirangar,23.004608,72.739581,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8559,municipal_bus,Indiya Coloni,22.942138,72.671849,municipal_bus_api,MUNICIPAL_BUS,,"[""15/3-U"",""15/3sh-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
