id,name
45379103,Jivan Sadhana Row Housing Society stop
33482851,Jaymangal Society stop
33482943,K. K. Nagar stop
45379102,Jivan Sadhana Row Housing Society stop
33481577,Juna Vadaj BRTS stop
33482946,K. K. Nagar stop
33482939,Karmchari Nagar stop
45186218,Aasopalav Society stop
33482938,Karmchari Nagar stop
45152155,Abad Green Party Plot stop
45380862,Aaryaman Aawas stop
45186217,Aasopalav Society stop
33481961,Amar Dham (Lal Bawa Gebi Ashram) stop
33482261,Amar Dham (Lal Bawa Gebi Ashram) stop
143284581,Asha Golden Transport
45378761,Ayodhyanagar stop
45152156,Abad Green Party Plot stop
33482042,Chandrabhaga Society stop
33482587,Ayojannagar Approach stop
33483499,Chandrabhaga Society stop
45343405,Ayojannagar Approach stop
33482586,Ayojannagar Approach stop
45378762,Ayodhyanagar stop
33483516,Chandrabhaga Society stop
45343406,Ayojannagar Approach stop
44963557,Bakrol Bujrang stop
44963558,Bakrol Bujrang stop
45378797,Bakrol Highway Cross Road stop
45378798,Bakrol Highway Cross Road stop
45378805,Bakrol-Bujrang Patiya stop
45378804,Bakrol-Bujrang Patiya stop
33483590,Bakshi Nokurba stop
33483598,Bala Hanuman Mandir stop
45341602,Baleshwar City stop
33483599,Bakshi Nokurba stop
33483591,Bala Hanuman Mandir stop
44963579,Bhaliyadev (Gatrad) stop
45341603,Baleshwar City stop
44963580,Bhaliyadev (Gatrad) stop
33482494,Bhammariya Kuva stop
33482495,Bhammariya Kuva stop
45380861,Bhammariya Kuva stop
45186197,Bhammariya Kuvo stop
45341626,Bharabhaino Kuvo stop
45341627,Bharabhaino Kuvo stop
45380868,Bharat Mata Chowk stop
45380869,Bharat Mata Chowk stop
45378889,Bharat Mata Society stop
33481790,Bibi Lake stop
45378890,Bharat Mata Society stop
45341608,Bhaththa (Ramol) stop
33482029,Bibi Lake stop
45341609,Bhaththa (Ramol) stop
45379008,Bibi Talav stop
45379009,Bibi Talav stop
33483592,Bibipura stop
33482576,Bombay Conductors stop
33483597,Bibipura stop
45152153,Central Ware House stop
44963585,Cellular (Product Station)
45152154,Central Ware House stop
33483311,Chinubhainagar stop
33483312,Chinubhainagar stop
33482578,Choksi Tubes stop
33482577,Choksi Tubes stop
45341685,Commet Chemicals stop
45341620,Coronation Floor Factory stop
33482581,Commet Chemicals stop
45341621,Coronation Floor Factory stop
143284534,Daskroi Mehsul Bhavan stop
45352511,Delhi Public School stop
143284535,Daskroi Mehsul Bhavan stop
45352512,Delhi Public School stop
45379001,Devasya School stop
45379000,Devasya School stop
33483596,Dhamatwan Cross Road stop
33483593,Dhamatwan Cross Road stop
44963554,Dhamatwan Gam stop
45395273,Dhamatwan Gam stop
45352567,Dhanpaleshwar Society stop
45352568,Dhanpaleshwar Society stop
45378723,Dharti Status stop
45378724,Dharti Status stop
45380870,Divine International School stop
45186236,Dumping Station (Municipal Quarters)
33481949,Dumping Station (Municipal Quarters)
45380871,Divine International School stop
45186223,Durga Nagar stop
45352518,Dwarikanath Hindi School stop
45186224,Durga Nagar stop
45352517,Dwarikanath Hindi School stop
45152157,Electric Sub Station
45152158,Electric Sub Station
143284537,Flora stop
143284536,Flora stop
45341624,G.I.D.C. Turning stop
45341625,G.I.D.C. Turning stop
45378790,Gangeshwar Vidyalay stop
33483267,Galaxy Correl stop
33483266,Galaxy Correl stop
45378789,Gangeshwar Vidyalay stop
44963587,Garnala stop
44963588,Garnala stop
44963570,Garnaru stop
44963569,Garnaru stop
33483603,Gatrad Gam stop
45341604,Geratnagar stop
45394699,Gatrad Gam stop
45341605,Geratnagar stop
33483391,Girivar Galaxy stop
33483392,Girivar Galaxy stop
45378787,Gokul Moters (Kanbha Police Station)
45378788,Gokul Moters (Kanbha Police Station)
45378808,Gopal Charan Industrial Estate stop
45378809,Gopal Charan Industrial Estate stop
44963628,Gramya Bharati School stop
33481950,Gujarat Offset stop
33482028,Gujarat Offset stop
33482436,Chintamani Society stop
45378894,Gujarat Offset stop
45341600,Hanumanji Mandir stop
44963629,Gramya Bharati School stop
44963586,Cellular (Product Station)
45378893,Gujarat Offset stop
33482575,Bombay Conductors stop
45341601,Hanumanji Mandir stop
45341611,Hathijan Vad stop
33481962,Hathijan Gam Approach stop
33482260,Hathijan Gam Approach stop
45341610,Hathijan Vad stop
45341683,India Colony stop
45352562,Jaimin Park (Pani Ni Tanki) stop
45378897,Jain Derasar stop
45341684,India Colony stop
45378898,Jain Derasar stop
44963593,Janta Nagar stop
44963594,Janta Nagar stop
33481810,Jogni Mata Mandir stop
45378796,K.P. Weigh Bridge stop
33482209,Jogni Mata Mandir stop
45378726,Kalpataru Residency stop
45378785,Kanbha Cross Road stop
45378725,Kalpataru Residency stop
45378795,K.P. Weigh Bridge stop
45378786,Kanbha Cross Road stop
45378781,Kanbha Gam stop
33483845,Karnavati Bunglows (Narayan Chowk) stop
45378782,Kanbha Gam stop
45380872,Karnavati Chowk-4 (New Narol) stop
45378886,Kashi Vishvanath Chowk stop
45380873,Karnavati Chowk-4 (New Narol) stop
45378885,Kashi Vishvanath Chowk stop
45352519,Kathwada Patiya stop
45352520,Kathwada Patiya stop
33481927,Keshav Nagar stop
45186206,Khajuri stop
33483848,Karnavati Bunglows (Narayan Chowk) stop
33482179,Keshav Nagar stop
45186207,Khajuri stop
44963591,Khanwadi stop
44963592,Khanwadi stop
44963630,Kharakuvani Bhagol stop
33483630,Abhishree Complex stop
33483629,Abhishree Complex stop
33483438,Adani Vidyavihar stop
44963631,Kharakuvani Bhagol stop
33483439,Adani Vidyavihar stop
45343401,Aditraj Complex stop
33482789,Alka Park stop
45343402,Aditraj Complex stop
33483648,Ambar Tower stop
33483649,Ambar Tower stop
33482790,Alka Park stop
45234323,Ambedkar Nagar stop
33482566,Anand Nagar stop
45234324,Ambedkar Nagar stop
33482567,Anand Nagar stop
33481559,Antariksh Colony BRTS stop
45378930,Aradhana Residency (Fatehwadi Canal) stop
45378931,Aradhana Residency (Fatehwadi Canal) stop
45148450,Arohi Homes (South Bopal) stop
45378926,Arshad Residency stop
45378927,Arshad Residency stop
33481560,Ashok Vatika BRTS stop
45148424,Ashok Vatika stop
45148425,Ashok Vatika stop
33482657,Ashoknagar stop
33482667,Ashoknagar stop
33483669,Axis Bank stop
33483668,Axis Bank stop
45378928,Bage Masiha Vibhag-1 stop
45378929,Bage Masiha Vibhag-1 stop
33482334,Bharti Bapu Ashram stop
33482347,Bharti Bapu Ashram stop
33483576,Bhav Nirjar stop
33483586,Bhav Nirjar stop
33481978,Bhavani Tractors (Railway Overbridge) stop
33482076,Bhavani Tractors (Railway Overbridge) stop
1224242848,Bhavani Tractors stop
1224242849,Bhavani Tractors stop
45148428,Big Bazar stop
45148429,Big Bazar stop
33482403,But Bhavani Mata Mandir stop
33482423,But Bhavani Mata Mandir stop
33482562,Chimanbhai Patel Institute stop
478876,Cliantha Research Limited (C.R.O) stop
478877,Cliantha Research Limited (C.R.O) stop
33482561,Chimanbhai Patel Institute stop
33482638,Dev Prime stop
33482641,Dev Prime stop
33483464,Devashish School stop
33483468,Devashish School stop
33482640,Divya Bhaskar Press stop
33482639,Divya Bhaskar Press stop
33482346,Fatehwadi Gam stop
33483650,Factory stop
33482335,Fatehwadi Gam stop
33483651,Factory stop
33482333,Fatehwadi stop
33482607,Goyal Park stop
33482610,Goyal Park stop
33482348,Fatehwadi stop
33483645,Gandhi Smruti stop
33482664,Goghabapanu Mandir stop
45148452,Gulzar Park stop
33482075,Hajibabani Dargah stop
33483644,Gandhi Smruti stop
33482421,Gyanda Society stop
33482093,Hajibabani Dargah stop
33482405,Gyanda Society stop
45148453,Gulzar Park stop
33482604,Himmatlal Park stop
45148413,Hyundai Motors stop
33481555,ISRO BRTS stop
33482616,Himmatlal Park stop
33482602,Indraprastha Towers stop
33482617,Indraprastha Towers stop
33481557,Iskcon Cross Road BRTS stop
33481785,Iskcon Mandir stop
33483466,Iskcon Mandir stop
33483666,Iskcon Mandir stop
33481558,Iskcon Mandir BRTS stop
33483667,Iskcon Mandir stop
33482661,Goghabapanu Mandir stop
45186243,Iskcon Temple stop
45186244,Iskcon Temple stop
45186246,Iskcon Mega Mall stop
45148422,Jaintilal Park stop
45186245,Iskcon Mega Mall stop
33482656,Harsiddhi Society stop
45148412,Hyundai Motors stop
33482404,Jaltarang Bus Stop
33481561,Jayantilal Park BRTS stop
478886,Jetun Residency stop
45148423,Jaintilal Park stop
45158636,Jamnagar Transport
33482422,Jaltarang Bus Stop
478887,Jetun Residency stop
45158635,Jamnagar Transport
33483818,Jivraj Park stop
33481553,Jodhpur Char Rasta BRTS stop
33482654,Jodhpur Gam stop
33482655,Jodhpur Gam stop
45148427,Jeutaram No Kuvo / ISRO Colony stop
46220187,Jivraj Park station
33482547,Jivraj Park stop
45148426,Jeutaram No Kuvo / ISRO Colony stop
33482021,Jodhpur Road stop
478884,Kadri Party Plot stop
33481982,Juhapura Road stop
33482332,Juhapura Road stop
478885,Kadri Party Plot stop
33482189,Jodhpur Road stop
45379053,Karnavati Club (Chimanbhai Patel Inst.) stop
33482563,Karnavati Club stop
33482545,Kameshwar Twins stop
33482660,Karnavati Club (Chimanbhai Patel Inst.) stop
45186237,Khel Je. Campus stop
33482546,Kameshwar Twins stop
33482560,Karnavati Club stop
45329057,Krishna Beverages stop
33481629,Krishna Nagar BRTS stop
45186238,Khel Je. Campus stop
45378825,Laxmi Villa stop
45378824,Laxmi Villa stop
45329056,Krishna Beverages stop
44963212,Madhav Farm stop
45327799,Mahadev Nagar stop
45327798,Mahadev Nagar stop
45186186,Lilavan Party Plot stop
45378822,Maharishi Sandipani School stop
45186187,Lilavan Party Plot stop
45327797,Manav Nagar stop
45327795,Mansarovar stop
45378823,Maharishi Sandipani School stop
45327796,Manav Nagar stop
39830164,Motera Road stop
45327794,Mansarovar stop
39830165,Motera Road stop
33481883,Mount Carmel School stop
39830118,Municipal Chal (Memco) stop
39830119,Municipal Chal (Memco) stop
33482306,Municipal Market stop
33481775,Municipal Market stop
33482863,Naranpura stop
33482876,Naranpura stop
39873266,Naroda Fruit Market BRTS stop
33483510,Nava Vadaj Police Chowki stop
33483505,Nava Vadaj Police Chowki stop
33482573,Navi Vasahat stop
33482574,Navi Vasahat stop
33482912,Navrang Circle stop
33482913,Navrang Circle stop
45352627,Navrang High School stop
33482554,Navrangpura stop
33482555,Navrangpura stop
33482601,Nehrupark stop
33482618,Nehrupark stop
33483823,New Nikita Park stop
33483822,New Nikita Park stop
33483176,Noble School stop
33483741,P. W. D. Workshop stop
33483746,Nirman Tower stop
33483742,P. W. D. Workshop stop
33483747,Nirman Tower stop
33482479,Padma Prabhu Nagar stop
33483183,Noble School stop
33482427,Padma Prabhu Nagar stop
45127828,Pakhali Ni Pole stop
33482110,Paliyad Nagar stop
33483638,Parasnagar stop
1564607,Pankor Naka stop
33481603,Parasnagar BRTS stop
33482156,Paliyad Nagar stop
33483639,Parasnagar stop
33481604,Parshwanath Jain Mandir BRTS stop
33483187,Parshwanath Township stop
33483188,Parshwanath Township stop
39166161,Paththar Kuva stop
33483867,Pirana Treatment Plant stop
39166162,Paththar Kuva stop
33483866,Pirana Treatment Plant stop
33483454,Priya Cinema stop
33481631,Purvdeep Society BRTS stop
33483475,Priya Cinema stop
45329040,Pumping Station
45352635,R.C. Technical stop
45329041,Pumping Station
45351258,Radhe Party Plot stop
33481837,Raipur Darwaja stop
33482014,Raipur Darwaja stop
33483577,Ramanand Kot stop
33483585,Ramanand Kot stop
33483341,R.C.Technical Institute stop
466986,Ramapirno Tekro stop
33481585,Raipur Darwaja BRTS stop
45351257,Radhe Party Plot stop
33482960,Ramdev Masala stop
33482950,Ramdev Masala stop
33483530,Rudreshwar Mahadev stop
45378750,Rita Nagar stop
33483527,Rudreshwar Mahadev stop
33483184,S. R. P. Quarters stop
33483175,S. R. P. Quarters stop
33482799,Saint Xaviers College stop
33482838,Saint Xaviers College stop
45183987,Sangath Bungalow stop
33483477,Sanghmitra stop
33482668,Harsiddhi Society stop
45351273,Sarkari Litho Press Cabin stop
33481581,Sarkari Litho Press Cabin stop
33482952,Sarvodaya Society stop
33482885,Satadhar Cross Road stop
33483478,Sanghmitra stop
143284556,Sankalp Icon (Power House) stop
33481957,Sardar Garden (Laldarwaja) stop
44963213,Madhav Farm stop
44963176,Savvy Swaraj stop
33482958,Sarvodaya Society stop
33483640,Shankar Bhuvan stop
46230677,Shahpur station
45327792,Shankar Society stop
33481606,Sattadhar Char Rasta BRTS stop
45327793,Shankar Society stop
33482959,Shenbhai Nagar stop
33482951,Shenbhai Nagar stop
45329042,Shara Nagar stop
33483868,Shiv Shakti Nagar stop
45329043,Shara Nagar stop
33483869,Shiv Shakti Nagar stop
45185228,Shivashish stop
45185227,Shivashish stop
45378994,Shridhar Paradise stop
45378995,Shridhar Paradise stop
33483500,Shrinath Apartment stop
33483090,Shriniwas Anviro stop
33483083,Shriniwas Anviro stop
33483515,Shrinath Apartment stop
45378836,Shubhmangal Society
45378837,Shubhmangal Society
33483588,Sindhwai Mata Nu Mandir stop
33483109,Shyam Villa 2 stop
33483108,Shyam Villa 2 stop
33483317,Kubadthal Gam stop
33483318,Kubadthal Gam stop
45341612,Lal Gebi Nagar stop
33482453,Lambha Gam stop
33482488,Lambha Gam stop
45341613,Lal Gebi Nagar stop
33482451,Lambha Mandir stop
33482452,Lambha Mandir stop
45186204,Mahadev Mandir stop
45186205,Mahadev Mandir stop
45379067,Mahavir Nagar stop
45379113,Mahavir Nagar stop
45379068,Marchi Kue stop
45379112,Marchi Kue stop
45328969,Miroli Gam stop
45394702,Miroli Gam stop
33482339,Municipal Octroi Naka stop
33482342,Municipal Octroi Naka stop
45378707,Naklang Mahadev Mandir stop
45378708,Naklang Mahadev Mandir stop
33481793,Namdar Farm stop
33482205,Namdar Farm stop
33482274,Nandej-Barejadi Gam stop
33483729,Nandej-Barejadi Gam stop
45379071,Nandej-Barejadi Railway Station
45341673,Narayan Dham stop
33483728,Nandej-Barejadi Railway Station
45341674,Narayan Dham stop
33482344,Narimanpura stop
33482337,Narimanpura stop
143284502,Nirmal Saroavar Bungalows stop
143284503,Nirmal Saroavar Bungalows stop
45328980,Ode Gam stop
45378775,Parab stop
45328981,Ode Gam stop
45379060,Paladi-Kankaj Gam stop
33483804,Paladi-Kankaj Gam stop
45378776,Parab stop
45352640,Pasunj Gam stop
45328976,Pirana Gam stop
33483326,Pasunj Gam stop
39830098,Radhe Tenament & Bungalow stop
45328977,Pirana Gam stop
143284554,Rasraj Jackpot (Ring Road) stop
45341679,Radhe Upvan stop
39830099,Radhe Tenament & Bungalow stop
45186199,Raghav Mandir stop
143284555,Rasraj Jackpot (Ring Road) stop
45341680,Radhe Upvan stop
45186198,Raghav Mandir stop
33483780,Rasraj Jackpot (Ring Road) stop
45328968,Raval Vas stop
45328967,Raval Vas stop
33483781,Rasraj Jackpot (Ring Road) stop
143284506,Ropda Chokdi stop
33483394,S.P.Ring Road (Cargo Motors) stop
143284507,Ropda Chokdi stop
39830100,Sarathi Bungalows stop
1039389199,Sanathal Railway Overbridge stop
143284584,S.P.Ring Road (Cargo Motors) stop
39830097,Sarathi Bungalow stop
143284564,Sardar Party Plot (S.P.Ring Road) stop
143284565,Sardar Party Plot (S.P.Ring Road) stop
45378881,Sardar Party Plot (S.P.Ring Road) stop
33482900,Satadhar Cross Road stop
143284571,Shivuagati City stop
45378939,Sharda More stop
45379069,Siddheshwar Mahadev stop
45352608,Seva Sahakari Mandali stop
143284497,Sepal Elegance stop
45379070,Siddheshwar Mahadev stop
143284495,Shyam Icon stop
45379073,Shiv Nagar Society stop
33483393,Sardar Patel Ring Road stop
45379063,Seema Colony stop
45272886,Mahakaleshwar Temple Pethapur stop
45378876,Shyam Kutir stop
143284569,Silver Spring stop
45379064,Seema Colony stop
45352607,Seva Sahakari Mandali stop
33481641,Pathika Ashram stop
33481673,Nirman Bhavan Cross Road stop
45378880,Sardar Party Plot (S.P.Ring Road) stop
33481647,Panchdev Mandir stop
143284570,Shivuagati City stop
33481643,Nirman Bhavan Cross Road stop
45378938,Sharda More stop
33481694,Pethapur stop
45379072,Shiv Nagar Society stop
45394304,Kolvada stop
45272885,Mahakaleshwar Temple Pethapur stop
45378877,Shyam Kutir stop
33481693,Pethapur Chowkdi stop
33481692,Pethapur Chowkdi stop
45272890,Petrotech India stop
33481666,Namaste Circle Sector 30 stop
143284494,Shyam Icon stop
143284568,Silver Spring stop
45272893,Kolvada stop
33481650,Namaste Circle Sector 30 stop
33481669,Panchdev Mandir stop
45272873,Prathamik Vidyalaya Vavol stop
45272889,Petrotech India stop
45272841,Pramukh Nagar Randheja stop
33481718,Randheja Gam stop
457858,Raksha Shakti Circle stop
45394305,Pethapur stop
33481717,Randheja Gujarat Vidhyapeeth stop
457857,Raksha Shakti Circle stop
33481714,Randheja Chowkdi stop
33481646,Prerna Circle C.H-5 stop
33481715,Randheja Chowkdi stop
45272872,Prathamik Vidyalaya Vavol stop
33481670,Prerna Circle C.H-5 stop
33481688,Press Circle stop
33481689,Press Circle stop
33481733,R.T.O. Gandhinagar stop
33481685,Pujya Mota Chowk stop
143284496,Sepal Elegance stop
45272892,S.E.Z. Gandhinagar stop
45272840,Pramukh Nagar Randheja stop
45272898,Rajashree Cinema stop
457949,Sachivalaya station
33481700,Sai Baba Chowkdi stop
33481701,Sai Baba Chowkdi stop
33481684,Pujya Mota Chowk stop
45272901,Sangeet Circle / Sector 3 Chowkdi stop
45272848,Randheja Gam stop
45272891,S.E.Z. Gandhinagar stop
33481716,Randheja Gujarat Vidhyapeeth stop
33481732,R.T.O. Gandhinagar stop
45272842,Randheja stop
33481681,Ravishankar Maharaj Chowk stop
33481680,Ravishankar Maharaj Chowk stop
33481679,Sector 16/17 stop
45272843,Randheja stop
45272903,Sector 4 Chowkdi stop
1150628908,Sector 1 station
457849,Sector-1 Metro Station
33481683,Sector 22/23 stop
46011182,Sector-2 Ch-2 stop
33481653,Sector 30 Circle stop
457850,Sector-1 Metro Station
33481649,Sector-21 stop
33481682,Sector 22/23 stop
33481699,Sector 24 Chowkdi stop
33481697,Sector-23 / 28 stop
45272905,Sector-3 / 4 stop
45272899,Sector-3a Government Hospital stop
33481698,Sector 24 Chowkdi stop
45272900,Sector-3a Government Hospital stop
33481667,Sector-21 stop
457848,Sector-7/8 stop
33481686,Sector-28 / 29 Garden stop
33481720,Shankersinh Vaghela Bapu Institute Of Technology stop
45272861,Sharda Vidyalaya stop
457851,Shree Swaminarayan Mandir Gandhinagar stop
46011183,Sector-2 Ch-2 stop
457852,Shree Swaminarayan Mandir Gandhinagar stop
33481696,Sector-23 / 28 stop
33481678,Sector 16/17 stop
33481687,Sector-28 / 29 Garden stop
45272904,Sector 4 Chowkdi stop
457950,Sector 10-A station
45272860,Sharda Vidyalaya stop
457880,Koba Circle Metro Station
457847,Sector-7/8 stop
33481663,Sector 30 Circle stop
33481719,Shankersinh Vaghela Bapu Institute Of Technology stop
45272902,Sangeet Circle / Sector 3 Chowkdi stop
46166903,Koteshwar Cross Road stop
39830135,Koteshwar Mahadev Mandir stop
457865,Kudasan stop
457866,Kudasan stop
39862192,Koba Circle stop
458016,L.I.C Building stop
457969,Koba Gam station
458017,L.I.C Building stop
33481654,Lenkawada stop
457879,Koba Circle Metro Station
39862191,Koba Circle stop
33481662,Lenkawada stop
45136019,Limbadiya Gam stop
46166902,Koteshwar Cross Road stop
457913,Madhuvan Party Plot stop
457914,Madhuvan Party Plot stop
33481742,Manekba Adhyapan Mandir stop
45136018,Limbadiya Gam stop
33482426,Manibhadra Tenament / Chandkheda Railway Station
33483794,Koteshwar Gam stop
33483016,Maniprabhu School stop
457947,Koba Circle station
457887,Merudham Jaintemple stop
33482431,Motera Gam stop
33481741,Manekba Adhyapan Mandir stop
45184004,Motera Gam stop
39830134,Koteshwar Gam stop
457943,Koteshwar Road station
39830128,Mother Dairy stop
39830129,Mother Dairy stop
39830136,Koteshwar Mahadev Mandir stop
33483695,Krishna Nursery stop
33481924,Nana Chiloda stop
33482279,Nana Chiloda stop
457946,Narmada Canal station
39830144,Narnarayan Party Plot stop
39830145,Narnarayan Party Plot stop
477112,Nawa Dhara (Prantiya Fanta) stop
767585253,New Maruti Society stop
477113,Nawa Dhara (Prantiya Fanta) stop
39830166,Nirumani Samadhi stop
767585254,New Maruti Society stop
39830167,Nirumani Samadhi stop
33483225,O.N.G.C Office stop
33482475,Motera Gam stop
33483226,O.N.G.C Office stop
45160746,Omkar Bungalows stop
33481570,Ongc Avani Bhavan BRTS stop
477122,Otajina Chhapara stop
477123,Otajina Chhapara stop
457988,P.D.E.U Metro Station
457989,P.D.E.U Metro Station
1150612468,P.D.E.U station
45160747,Omkar Bungalows stop
457883,Narmada Canal stop
457869,P.D.P.U Cross Road stop
457870,P.D.P.U Cross Road stop
46434926,Panchshlok Residency stop
46434925,Panchshlok Residency stop
45160748,Param-22 stop
45160749,Param-22 stop
33483764,Pardhol Gam Tem Mahakali Maa Mandir stop
33483765,Pardhol Gam Tem Mahakali Maa Mandir stop
457884,Narmada Canal stop
33481925,Nana Chiloda (Municipal Octroi) stop
33483013,Maniprabhu School stop
33482480,Manibhadra Tenament / Chandkheda Railway Station
457888,Merudham Jaintemple stop
33483228,Parshwanathnagar stop
33483227,Parshwanathnagar stop
45136016,Pancheshwar Mahadev stop
46220249,Motera Stadium station
39830143,Maruti Nandan -1 stop
33482278,Nana Chiloda (Municipal Octroi) stop
46166896,Prabhahanuman Mandir (Trimandir) stop
45136017,Pancheshwar Mahadev stop
46166897,Prabhahanuman Mandir (Trimandir) stop
457873,Preksha Bharati stop
457874,Preksha Bharati stop
45352585,Prince Residency stop
45352586,Prince Residency stop
477131,Quarry Plant stop
45185246,Prahlad Park stop
46166898,Railway Garnalu stop
33483196,Raipur stop
33483203,Raipur stop
106244554,Ranasan Circle stop
106244555,Ranasan Circle stop
46166899,Railway Garnalu stop
143284578,Ranasan Circle stop
33483813,Ranasan Circle stop
33483814,Ranasan Circle stop
477173,Ranasan stop
143284579,Ranasan Circle stop
477174,Ranasan stop
45136010,Prabhupura stop
45160750,Ratnam Royals stop
1150628909,Randesan station
46166904,Ravi Farm stop
1150628905,Raysan station
45136011,Prabhupura stop
457867,Raysan stop
477130,Quarry Plant stop
45185247,Prahlad Park stop
45352589,Royal Arcade stop
46166905,Ravi Farm stop
33481923,Ruby Coach Builders stop
45352575,S.B.Farm stop
143284589,Ruby Coach Builders stop
45352576,S.B.Farm stop
458023,S.E.Z Gate stop
457891,S.M.S Hospital stop
33482280,Ruby Coach Builders stop
457892,S.M.S Hospital stop
457868,Raysan stop
457918,S.P Ring Road (Sughad) stop
458022,S.E.Z Gate stop
33481761,SP Ring Road (Zundal) stop
45160751,Ratnam Royals stop
45136009,Sadhanabhavan Brahmakumari stop
33482474,Sahajanand Park stop
39830156,Sahjanand Buanglow stop
33481760,SP Ring Road (Zundal) stop
39830157,Sahjanand Buanglow stop
33482432,Sahajanand Park stop
39830140,Sai Sneh Residency stop
45136008,Sadhanabhavan Brahmakumari stop
33482477,Sakar School stop
457916,Sandesh Farm House stop
45183988,Sangath Bungalow stop
33482429,Sakar School stop
39830139,Sai Sneh Residency stop
39830130,Sangath Skys stop
45160759,Sanidhya Flora stop
457915,Sandesh Farm House stop
45160758,Sanidhya Flora stop
33483027,Santokba Hospital stop
45352590,Royal Arcade stop
39830131,Sangath Skys stop
457917,S.P Ring Road (Sughad) stop
46011181,Sardar Patel Ring Road Circle stop
46011180,Sardar Patel Ring Road Circle stop
33483028,Santokba Hospital stop
457893,Sarkari Engineering College stop
33481735,Sarghasan Chowkdi stop
45379110,Sarkari Engineering College stop
39166173,Sarthi Bungalows BRTS stop
46166901,Satayam Complex stop
33481734,Sarghasan Chowkdi stop
45185230,Shailganga Society stop
46166900,Satayam Complex stop
45185229,Shailganga Society stop
457875,Satnam Motors (Bharat Petroleum) stop
457876,Satnam Motors (Bharat Petroleum) stop
45272837,Shanidev Sankul stop
33483024,Shitiratna Bunglow stop
33483025,Shitiratna Bunglow stop
33481572,Shiv Shaktinagar BRTS stop
33482428,Shivshakti Nagar (Chandkheda) stop
33482478,Shivshakti Nagar (Chandkheda) stop
39830137,Sharan Sapphire stop
466982,Shree Annapurna Dham stop
33481739,Shanidev Sankul stop
39830151,Shree Rajendra Shanti Vihar stop
45352578,Shrinath Classis stop
457992,Shivalik Curvv stop
143284572,Shrinath Estate stop
39830138,Sharan Sapphire stop
457993,Shivalik Curvv stop
46166908,Shrinath Farm stop
45352577,Shrinath Classis stop
39830142,Shubham Society
33483566,Siddhi Complex stop
45351267,Krishna R.D.Farm stop
45351268,Krishna R.D.Farm stop
45351232,Kuber Residency stop
33483560,Siddhi Complex stop
45351233,Kuber Residency stop
33482135,Lapkaman Gam stop
45148420,Lav Kush Nursery stop
39830141,Shubham Society
45148421,Lav Kush Nursery stop
45394700,Lilapur Gam stop
143284573,Shrinath Estate stop
39830150,Shree Rajendra Shanti Vihar stop
45378912,Lilapur Tran Rasta stop
33482134,Lapkaman Gam stop
108478040,Malabar Countrey-1 Nirma Institute stop
46166909,Shrinath Farm stop
108478044,Malabar Countrey-2 stop
45378907,Mamta Farm stop
45378913,Lilapur Tran Rasta stop
39166170,Little Wings BRTS stop
45378908,Mamta Farm stop
33482694,Muktidham Jain Derasar stop
46422937,Master Farm stop
33483751,Lilapur Gam stop
108478041,Malabar Countrey-1 Nirma Institute stop
108478045,Malabar Countrey-2 stop
33482730,Muktidham Jain Derasar stop
44963202,New Ranchod Nagar stop
45394696,New Nikita Park stop
33483672,New York Complex stop
46422936,Master Farm stop
45186179,Muktidham Jain Derasar stop
33483238,Nirma Institute Of Technology stop
33483673,New York Complex stop
108478043,Nirma Vidhyavihar stop
44963203,New Ranchod Nagar Cross Road (Vrindavan Heights) stop
33483239,Nirma Institute Of Technology stop
33482963,Nirman High School stop
45351218,Oganaj Circle (S.P.Ring Road) stop
44963204,New Ranchod Nagar Cross Road (Vrindavan Heights) stop
33482962,Nirman High School stop
108478042,Nirma Vidhyavihar stop
33482138,Oganaj Gam stop
33482128,Oganaj Gam stop
33483671,Pakwan stop
33483736,Parijat Bungalows stop
45239747,Parijat Bungalows stop
33483720,Platinum Plaza stop
33483788,Platinum Plaza stop
45351219,Oganaj Circle (S.P.Ring Road) stop
33482026,Pleasure Club stop
45328985,Paghdi Sheth Farm (Sp Ring Road) stop
33483670,Pakwan stop
45328984,Paghdi Sheth Farm (Sp Ring Road) stop
33482184,Pleasure Club stop
33482605,Premchandnagar stop
45142112,Prathamik Arogya Kendra Oganaj Gam stop
33482606,Premchandnagar stop
45148433,Purushottam Nagar stop
45148434,Purushottam Nagar stop
46422932,Rahapura stop
33483342,R.C.Technical Institute stop
46422933,Rahapura stop
45142154,Raj Granite stop
45142155,Raj Granite stop
33483677,Raja Palace stop
45351227,Ramdev Peer Nu Mandir stop
33483678,Raja Palace stop
45351228,Ramdev Peer Nu Mandir stop
33482676,Regional Telephone Training Center stop
45352636,R.C. Technical stop
33482724,Prajapatino Kuvo stop
33482890,S. G. Cross Road stop
45142111,Prathamik Arogya Kendra Oganaj Gam stop
33482895,S.P.Ring Road stop
33482896,S.P.Ring Road stop
33482700,Prajapatino Kuvo stop
45328966,S.P.Ring Road stop
108478046,Saga Complex stop
33483635,Sahajanand Bungalows stop
33483636,Sahajanand Bungalows stop
45352613,Saibaba Ni Nagari stop
45352614,Saibaba Ni Nagari stop
33482921,Sal Hospital stop
33483721,Sal Hospital stop
33482680,Regional Telephone Training Center stop
33482889,S. G. Cross Road stop
33481609,Samarpan Bungalows BRTS stop
39166144,S.P.Ring Road stop
33483461,Sandesh Press stop
33482843,Saraswati Vidya Mandir stop
